senfi_number,shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
0468047460,1,http://emalls.ir//files/shoplogo/f004q85qdgse6jzazaa5dbatdf51c7sxhruhdlwr8dr1bh0dm7[medium].png,آفلند,https://emalls.ir//Shop/32679/,32679,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~32679,در حال همکاری با ایمالز,امیر صادق زاده ,۰۲۱۴۳۰۰۰۲۴۰,"تهران تهران استان: تهران، شهرستان : تهران، بخش : مرکزی، شهر: تهران، محله: میدان ولی عصر، خیابان ولی عصر، خیابان شهید علی ولدی، پلاک: 30.0، سیب، طبقه: 3، واحد: 7،
",info [at] offl [dot] ir,۴.۵,,سه شنبه ۲ بهمن,2025-01-21 15:39:55.589828+00:00,تهران - تهران,1 سال و 9 ماه و 18 روز,https://offl.ir/,دارد (یک ستاره) معتبر تا 1 ماه و 9 روز,
466565025,1,http://emalls.ir//files/shoplogo/pkb6xn0rr0frv2qrp4rl10vt85fiugnv7wg6aajxxltd7glz2k[medium].png,آداک شاپ,https://emalls.ir//Shop/1651/,1651,اینترنتی و حضوری,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~1651,در حال همکاری با ایمالز,آداک فناوران آینده,۰۲۱۴۲۲۹۷,میدان ولی عصر-خیابان شهید فرامرز به آفرین-خیابان رودسر-پلاک 67-ساختمان میلاد-طبقه دوم-واحد 4,mostafa [dot] ghaderi [at] gmail [dot] com,۴.۱,"https://web.whatsapp.com/send?phone=989107901785,https://t.me/adakshop_online,https://instagram.com/adakshop.official,https://eitaa.com/adakshop_online",سه شنبه ۲ بهمن,2025-01-21 15:39:56.571902+00:00,تهران - تهران,6 سال و 5 ماه و 15 روز,https://adak.shop/,دارد (یک ستاره) معتبر تا 5 ماه و 18 روز,
,1,http://emalls.ir//files/shoplogo/kbjtoo53tj7t2bg12h3myphqv2gk3gtn7p4fdq0e7mquhc0whl[medium].png,دکوماژ,https://emalls.ir//Shop/2015/,2015,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~2015,در حال همکاری با ایمالز,داریوش بلادی,۰۲۱۵۵۰۷۳۰۰۷,"تهران تهران خیابان شوش خ صابونیان پاساژ دنیای بلور واحد D21
",dekomaj [dot] com [at] gmail [dot] com	,۴.۷,,سه شنبه ۲ بهمن,2025-01-21 15:39:57.149651+00:00,تهران - تهران,6 سال و 7 روز,http://dekomaj.com/,دارد (یک ستاره) معتبر تا 8 ماه و 10 روز,
,1,http://emalls.ir//files/shoplogo/v78n3wsx87zqfzvx4wq8vfsxjw7axiw1z48rf78roijy1iyq2z[medium].png,آل دیجیتال,https://emalls.ir//Shop/17/,17,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~17,در حال همکاری با ایمالز,alldigitall Online Store,۰۳۴۳۱۳۴۳۴۰۰,"محله فردوسی، خیابان فردوسی، چهارراه وحشی بافقی، ساختمان ساختمال آل دیجیتال، طبقه سوم
",social [at] alldigitall [dot] ir,۵,,سه شنبه ۲ بهمن,2025-01-21 15:39:57.495533+00:00,کرمان - کرمان,10 سال و 11 ماه و 3 روز,https://www.alldigitall.ir/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 9 روز,
467797695,1,http://emalls.ir//files/shoplogo/t51107mwtwkk0s2pjcy6063nkv3zogs5qwguapfa5z7bcu3bdd[medium].png,کالای خونه,https://emalls.ir//Shop/5223/,5223,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~5223,در حال همکاری با ایمالز,علیرضا بنافی,۰۲۱۲۲۳۸۵۴۷۰,"تهران تهران استان: تهران، شهرستان : تهران، بخش : مرکزی، شهر: تهران، محله: آسمان، خیابان کوهستان، خیابان گل گشت، پلاک: 2.001، طبقه: 1، واحد: 2،
", info [at] kalayekhoneh [dot] ir,۵,"https://web.whatsapp.com/send?phone=989909012278,https://t.me/kalayekhoneh_support,https://instagram.com/kalayekhoone.com,https://eitaa.com/kalayekhoneh_support",سه شنبه ۲ بهمن,2025-01-21 15:39:57.838857+00:00,تهران - تهران,4 سال و 2 ماه و 25 روز,https://kalayekhoone.com/,دارد (یک ستاره),
,1,http://emalls.ir//files/shoplogo/fjwz7hbkkjvlqplixnjpopxeed6fvpk5ro7rlvyqybl0l55h23[medium].png,داروخانه حاتم,https://emalls.ir//Shop/31776/,31776,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~31776,در حال همکاری با ایمالز,افسانه حاتم جهرمي,۰۷۱۹۱۰۰۱۳۹۵,شیراز، بلوار فرهنگ شهر(شهید رجایی) ، نبش خیابان سجادیه دوم(شهیدان گرامی),info [at] hatam [dot] com,۵,"https://web.whatsapp.com/send?phone=989938345193,https://t.me/HatamPharma24,https://instagram.com/hatam.pharmacy24",سه شنبه ۲ بهمن,2025-01-21 15:39:58.327809+00:00,فارس - شیراز,1 سال و 11 ماه و 13 روز,https://hatamdrug.com/,دارد (یک ستاره) معتبر تا 8 ماه و 11 روز,
,1,http://emalls.ir//files/shoplogo/dlt0tlgl00ysulqxdn1cxxu4cxgkqqxj2fskma0iedzw7848k2[medium].png,آی تی مال,https://emalls.ir//Shop/19346/,19346,اینترنتی و حضوری,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~19346,در حال همکاری با ایمالز, علیرضا غلام نیا,۰۲۱۴۵۶۳۹,کاووسیه، خیابان ولیعصر، بلوار میرداماد، پلاک: 496.0، پایتخت، بلوک A، طبقه: 7، واحد: 704 ,iran [dot] itcity [at] gmail [dot] com,۳.۹,,سه شنبه ۲ بهمن,2025-01-21 15:39:58.552320+00:00,تهران - تهران,3 سال و 7 ماه و 23 روز,https://itmall.ir/,دارد (یک ستاره) معتبر تا 2 ماه و 16 روز,
467309688,1,http://emalls.ir//files/shoplogo/ve0synl72dtrg2nrvu13e0ib56rxbho0lv0r22aljoop5aqifv[medium].png,مرکز پخش تکنوسان,https://emalls.ir//Shop/1065/,1065,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~1065,در حال همکاری با ایمالز,سجاد یوسفی,۰۲۱- ۶۷۵۲۴,"تهران، خیابان وصال شیرازی، بالاتر از تقاطع بزرگمهر، پلاک 49، ساختمان وصال، طبقه سوم، واحد جنوبی.
",technosunplus [at] gmail [dot] com,۳.۵,,سه شنبه ۲ بهمن,2025-01-21 15:39:58.929529+00:00,تهران - تهران,7 سال و 14 روز,https://technosun.ir/,دارد (یک ستاره),
,1,http://emalls.ir//files/shoplogo/t0kabxgxywtvetdum3yw6d07wh31mywd122yoq6l42v5cbd7fx[medium].png,شاپ ام‌آی‌تی ,https://emalls.ir//Shop/2362/,2362,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~2362,در حال همکاری با ایمالز,محمد آیتی,۰۲۱-۵۴۹۴۶,تهران-بالاتر از میدان ولیعصر،کوچه روشن-پلاک ۱۹,info [at] shopmit [dot] net	,۳.۴,,سه شنبه ۲ بهمن,2025-01-21 15:39:59.288590+00:00,تهران - تهران,5 سال و 8 ماه و 16 روز,https://shopmit.com/,دارد (چهار ستاره) معتبر تا 1 سال و 17 روز,
467008324,1,http://emalls.ir//files/shoplogo/kt7a1azoxmbeepc61s7jstsv5svhy25tpubqtu55fjtw26mymm[medium].jpg,چرخ و یدک,https://emalls.ir//Shop/3811/,3811,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3811,در حال همکاری با ایمالز,رضا تشکری,۰۲۱-۳۴۸۰۴,"تهران تهران محله سرچشمه، خیابان امیر کبیر شرقی، ساختمان پاساژ ۱۱۰، پلاک ۱۸۹، طبقه اول، واحد ۱۹
",info [at] charkhoyadak [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 15:39:59.804947+00:00,تهران - تهران,4 سال و 9 ماه,https://charkhoyadak.com/,دارد (یک ستاره),
,1,http://emalls.ir//files/shoplogo/q4flr4nnfi8j3jtps602vzuhjndrcqtsqiu54i5buuljjh6qpe[medium].png,چارسو,https://emalls.ir//Shop/3009/,3009,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3009,در حال همکاری با ایمالز,امیرعلی نجاری,۹۰۰۰۰۰۴۴,"تهران تهران محله آزادی، خیابان آزادی، کوچه نبش کوچه نور افکن، پلاک ۵۴۵، واحد ۱
",marketing [at] charsoo [dot] com	,۵,https://web.whatsapp.com/send?phone=989125577958,سه شنبه ۲ بهمن,2025-01-21 15:40:00.167073+00:00,تهران - تهران,5 سال و 2 ماه و 10 روز,https://charsoo.com/,دارد (یک ستاره) معتبر تا 10 ماه و 1 روز,
,1,http://emalls.ir//files/shoplogo/mef0h727bes8cmku2zbm7yaohik3l0lxr6zfcq3pgj6stk8zn7[medium].png,رایتک,https://emalls.ir//Shop/18707/,18707,اینترنتی و حضوری,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~18707,در حال همکاری با ایمالز,محمدرضا امیریان,۰۲۱۸۸۲۲۶۶۰۱,دانشگاه تهران، خیابان دمشق، خیابان ولیعصر، پلاک: 1574.0، مجتمع نور تهران، طبقه: چهارم، واحد: 72 .,rightech [dot] it [dot] 2020 [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989121556481,https://t.me/rightech_01,https://instagram.com/rightech.ir,https://ble.ir/blackrainbow6,https://eitaa.com/blackrainbow6,https://rubika.ir/blackrainbow6",سه شنبه ۲ بهمن,2025-01-21 15:40:00.466897+00:00,تهران - تهران,3 سال و 8 ماه و 17 روز,https://www.rightech.ir/,دارد (یک ستاره) معتبر تا 9 ماه و 1 روز,
,1,http://emalls.ir//files/shoplogo/y75ai7qqzlryto7fwj1eysassclsin75prt5zv1n2lo6xurmyo[medium].png,دی جی لند,https://emalls.ir//Shop/3725/,3725,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3725,در حال همکاری با ایمالز,پارس همراه رسا ,۰۲۱۴۱۰۱۶,"تهران تهران بخش مرکزی، خیابان شهیداحمد محمد بیک، کوچه غزالی، ساختمان غزالی، پلاک ۸، طبقه ۳، واحد شرقی
",info [at] dgland [dot] com,۳.۷,"https://web.whatsapp.com/send?phone=989128696515,https://instagram.com/Dglandcom",سه شنبه ۲ بهمن,2025-01-21 15:40:00.983933+00:00,تهران - تهران,4 سال و 9 ماه و 10 روز,https://dgland.com/,دارد (یک ستاره),
467724930,1,http://emalls.ir//files/shoplogo/ciowpxihh7gnbwfjq5zsbwba0gnmzutarpky7qarfew5g2yizv[medium].png,نزدیکه,https://emalls.ir//Shop/5008/,5008,اینترنتی و حضوری,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~5008,در حال همکاری با ایمالز,شرکت پردازش هوشمند برداشت از دور,۰۲۱۹۲۰۰۱۳۴۴,محله : قبا - خیابان دکتر علی شریعتی - خیابان زیبا - پلاک : -66.0 - طبقه : 6 - واحد : 23,info [at] royalpardazesh [dot] ir	,۳.۹,"https://web.whatsapp.com/send?phone=989368752400,https://instagram.com/nazdikeh",سه شنبه ۲ بهمن,2025-01-21 15:40:01.375418+00:00,تهران - تهران,4 سال و 3 ماه و 26 روز,https://www.nazdikeh.com/,دارد (یک ستاره),
467291441,1,http://emalls.ir//files/shoplogo/3s75ks7xznbz7gfo1cz31quk7z22aem7xcy8ia27ddopz3tvlp[medium].png,بهینه پردازش,https://emalls.ir//Shop/306/,306,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~306,در حال همکاری با ایمالز,بهینه پردازش, ۰۳۱۳۲۳۵۳۰۳۰-۰۲۱۸۸۸۸۳۶۵۹,تهران: میدان ولیعصر ، اصفهان: خیابان اردیبهشت جنوبی,info [at] bprshop [dot] com,۵,,سه شنبه ۲ بهمن,2025-01-21 15:40:01.626918+00:00,تهران - تهران,9 سال و 9 ماه و 5 روز,https://www.bprshop.com/,دارد (یک ستاره) معتبر تا 7 ماه و 22 روز,
,35,http://emalls.ir//files/shoplogo/rgszvy2kyljjif1d7mzfripn5cqm7htju650hu4ehrgyf7gwci[medium].png,جیمزل,https://emalls.ir//Shop/7304/,7304,اینترنتی,,در حال همکاری با ایمالز,ساناز دیداری,۰۲۱۸۴۲۷۳۳۳۳,اکباتان فاز2 مجتمع تجاری مگامال طبقه همکف واحد G150-G151-G152,matin1356 [at] yahoo [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:01.854441+00:00,تهران - تهران,3 سال و 11 ماه و 5 روز,https://gymzel.com/,دارد (یک ستاره),
,35,http://emalls.ir//files/shoplogo/ccg317aslwn8ru47bxhbf5ng2nq0ye5nt30ct6oobeyq3uv3el[medium].png,تصفیه آب آبینه,https://emalls.ir//Shop/18681/,18681,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~18681,در حال همکاری با ایمالز,حسین زارعی,۰۳۱۵۷۴۵۴۱۴۲,محله باشار ، کوچه 3 ، خیابان هفده تن ، پلاک 145 ، طبقه همکف,abinehgroup [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:02.131350+00:00,اصفهان - گلپایگان,3 سال و 8 ماه و 18 روز,http://abineh-group.ir/,دارد (یک ستاره) معتبر تا 4 ماه,
,35,http://emalls.ir//files/shoplogo/s7kk1vwnqye67m2cjpftwxmeeb5mr0kbptx4asiktia6na2ex2[medium].png,آیلی میکاپ,https://emalls.ir//Shop/34903/,34903,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~34903,در حال همکاری با ایمالز,شقایق غلامی کساری,۰۸۷۳۴۵۲۱۰۹۵,محله: لامپ سازی، کوچه ( کشاورز)، خیابان ملت، پلاک: 0.0، حمید، طبقه: 2,shaghayegh [dot] gholami1370 [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:02.360535+00:00,گیلان - رشت,1 سال و 6 ماه و 25 روز,https://aylimakeup.ir/,دارد (یک ستاره) معتبر تا 5 ماه و 5 روز,
,35,http://emalls.ir//files/shoplogo/w4noqn6vo0kb2kn5zokyaoiq51i04dwap06asefo4o6xzyf1lg[medium].png,فریازان دکور,https://emalls.ir//Shop/6564/,6564,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~6564,در حال همکاری با ایمالز,حسین عبدالمالکی,۰۲۱-۲۸۴۲۹۵۶۶,بلوار فردوس شرق خ ابراهیمی جنوبی کوچه ۱۳ پلاک ۳۰ واحد ۱,samanmaleki71 [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:02.613952+00:00,تهران - تهران,4 سال و 12 روز,http://faryazandecor.com/,دارد (یک ستاره) معتبر تا 9 ماه و 9 روز,
,35,http://emalls.ir//files/shoplogo/rkkgd3tc0ybtjry4zekvo3akpl77y6zhycja70sg22k2qxnlma[medium].png,شقایق,https://emalls.ir//Shop/33884/,33884,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~33884,در حال همکاری با ایمالز,احسان کاویانی,۰۱۷۳۲۱۲۳۰۰۰,کوی مهرگان، کوچه مهرگان 5[مهرورزان1]، خیابان صیادشیرازی6[مهرگان]، پلاک: 0.0، هیرکان، طبقه: همکف.,a [dot] sabourian1995 [at] yahoo [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:02.896971+00:00,گلستان - گرگان,1 سال و 8 ماه,https://shaghayegh7.ir/,دارد (یک ستاره) معتبر تا 2 ماه و 6 روز,
,35,http://emalls.ir//files/shoplogo/kb60beblcbcvvc8ye58j3d85woqya72cxjl1fb5n6zuni3i4a8[medium].png,شبکه ارغوان,https://emalls.ir//Shop/5536/,5536,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~5536,در حال همکاری با ایمالز,پیمان رستمی,۰۲۱۴۱۹۰۲,"تهران تهران بخش مرکزی ، شهر تهران، محله میدان ولی عصر ، کوچه گیلان ، خیابان بندرانزلی ، پلاک 8 ، ساختمان گیلان ، طبقه اول ، واحد 5
",parsianitg2 [at] gmail [dot] com	,بدون امتیاز,https://web.whatsapp.com/send?phone=989128889281,سه شنبه ۲ بهمن,2025-01-21 15:40:03.217003+00:00,تهران - تهران,4 سال و 1 ماه و 27 روز,https://arghavannet.com/,دارد (یک ستاره),
,35,http://emalls.ir//files/shoplogo/h3q3s2rokucmgqfn6zlyjmty0cnqftp4cvlrwkh2h3w7rvikeg[medium].png,یاربرتر,https://emalls.ir//Shop/19780/,19780,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~19780,در حال همکاری با ایمالز,محمد پایداره,۰۳۴۴۳۳۰۸۲۷۳,دهستان قلعه ، روستا عباس آباد 2، محله ندارد ، کوچه شهید محمدی ، بن بست ((پایداره)) ، پلاک 0 ، طبقه همکف ,paydareh80 [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:03.585669+00:00,کرمان - منوجان,3 سال و 7 ماه و 3 روز,https://yarbartar.com/,دارد (یک ستاره),
,35,http://emalls.ir//files/shoplogo/v5hdbzgue7rrlhhnbnmpndb0ppebtsi44hwwnkvu7uye4342wn[medium].png,رایاسان,https://emalls.ir//Shop/20399/,20399,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~20399,در حال همکاری با ایمالز,فرزاد بابایی,۰۲۱۹۱۰۱۸۹۶۹,شهیدقندی-نیلوفر، خیابان شهید عبدالمجید صابونچی، خیابان هویزه، پلاک: 152.0، طبقه: 2،,f [dot] babaei [at] behin [dot] net,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:03.819912+00:00,تهران - تهران,3 سال و 6 ماه و 4 روز,https://rayasan.com/,دارد (یک ستاره),
,35,http://emalls.ir//files/shoplogo/bs5q0w6hiii0xua8wyg7yravseyj82fmusxyr2d7f7ubfd8i4s[medium].jpg,30 سبد,https://emalls.ir//Shop/7314/,7314,اینترنتی,,در حال همکاری با ایمالز,سمیه سهرابی, ۰۲۱۳۳۷۴۷۶۹۰,محله دولت آباد ، کوچه شهید حسین غریبی[20] ، خیابان شهید مهدی مرادی ، پلاک -8 ، طبقه همکف,so [dot] sohrabi1386 [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:04.041304+00:00,تهران - شهر ری,3 سال و 11 ماه و 5 روز,http://www.30sabad.com/,ندارد,
,35,http://emalls.ir//files/shoplogo/6xxc5dyqda72qnlg4usyrzp5zoqs8a7iczfjcme7u45khbjyny[medium].png,ایده هنر,https://emalls.ir//Shop/18646/,18646,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~18646,در حال همکاری با ایمالز,علی عزیزی کویچ,۰۴۱۴۴۲۲۱۳۵۵,محله میدان معلم ، میدان شهرداری ، خیابان شیخ شهاب الدین ، پلاک 210 ، برج شیخ شهاب ، طبقه منفی 1 ، واحد 7 ,aliaziziartur [at] gmail [dot] com,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:04.306737+00:00,آذربایجان شرقی - اهر,3 سال و 8 ماه و 20 روز,https://idehonar.com/,دارد (یک ستاره) معتبر تا 2 ماه و 29 روز,
,35,http://emalls.ir/src/shop-default.svg,کیس برتر,https://emalls.ir//Shop/34910/,34910,اینترنتی,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~34910,در حال همکاری با ایمالز,لطیفه رزاقی,۰۱۳۴۴۵۵۳۴۶۷,مطهری(شاکوچه)، کوچه شهید اسکندر مرادی، خیابان مطهری، پلاک: 0.0، نقوی، طبقه: 1 .,info [at] casebartar [dot] ir,بدون امتیاز,,سه شنبه ۲ بهمن,2025-01-21 15:40:04.561598+00:00,گیلان - بندر انزلی,1 سال و 6 ماه و 25 روز,https://casebartar.ir/,دارد (یک ستاره) معتبر تا 3 ماه و 4 روز,
